,r_av,l_av,r_smooth,l_smooth,r_log,l_log,f_smooth,A
1982-07-01,48.14833333333333,59.56166666666667,34.40127559523809,51.01130595238094,3.538093644948781,3.9320472934965642,35.29825620507788,-1.0
1982-08-01,48.7953125,60.865625,33.709846428571424,50.08859345238095,3.5177899735717366,3.9137933065676163,34.25894269078148,-1.0
1982-09-01,46.620000000000005,61.165,33.25957976190476,49.35866011904762,3.5043428387452353,3.8991132341526775,33.17033383314655,-1.0
1982-10-01,34.15833333333333,53.28333333333333,32.73652976190476,48.601122619047615,3.4884915724921597,3.883646629797025,32.168505739377444,-1.0
1982-11-01,27.355,46.71166666666667,32.14769226190475,47.96738511904761,3.4703406677621875,3.870521303272477,31.184815752315075,-1.0
1982-12-01,24.890625,45.009375,31.697425595238087,47.35965178571428,3.456235466078717,3.8577706380511336,30.219263871959452,-1.0
1983-01-01,28.933333333333337,47.80833333333334,31.261221428571424,46.75218511904761,3.4423783974408506,3.8448609951567794,29.209334090527996,-1.0
1983-02-01,30.3625,46.364285714285714,30.824837499999994,46.215336904761905,3.4283207773414595,3.833311710634168,28.28126763069963,-1.0
1983-03-01,27.653125,43.029687499999994,30.315953571428572,46.099881547619034,3.4116740944612296,3.8308103805333373,27.43143687113303,-1.0
1983-04-01,31.6,45.275000000000006,29.9526869047619,46.05188154761905,3.3996190335512395,3.8297686206639914,26.47954903116315,-1.0
1983-05-01,31.53,49.295,29.322020238095234,45.5725482142857,3.3783387777175684,3.819305522393236,25.605896891455025,-1.0
1983-06-01,25.118333333333336,43.395,28.554995238095234,44.97973571428572,3.3518318853542572,3.8062120708866454,24.750382858453634,-1.0
1983-07-01,25.0859375,44.1328125,27.57726607142857,44.26157321428571,3.316991740237391,3.7901168788236843,23.913006932158993,-1.0
1983-08-01,24.653333333333332,41.915,26.58466607142857,43.42130654761905,3.28033458608857,3.77095025491449,23.03979816839259,-1.0
1983-09-01,22.84,39.239999999999995,25.5339869047619,42.485281547619046,3.240010384543085,3.7491576994223434,22.239907662625217,-1.0
1983-10-01,20.16875,36.9765625,24.448436904761905,41.42124404761904,3.1965662836016673,3.7237938904661574,21.458155263564592,-1.0
1983-11-01,19.189999999999998,36.105000000000004,23.752236904761904,40.57864404761904,3.167676711509137,3.7032419195372555,20.64427826218112,-1.0
1983-12-01,17.061666666666667,32.91,23.162436904761897,39.79077738095237,3.142531867582378,3.6836351613415412,19.900011283647764,-1.0
1984-01-01,17.0015625,32.425,22.567936904761904,38.89590238095238,3.1165301779124612,3.6608889078254614,19.17388241182115,-1.0
1984-02-01,19.860714285714284,36.017857142857146,21.730103571428565,37.72956904761904,3.0786985605445345,3.630444111902481,18.419337172820633,-1.0
1984-03-01,23.6296875,41.0671875,20.769270238095235,36.54933095238095,3.033474501887766,3.598662881031832,17.77603898828814,-1.0
1984-04-01,23.94333333333333,42.023333333333326,19.892078571428573,35.476943452380944,2.9903215907455847,3.5688830052631073,17.06018837692868,-1.0
1984-05-01,24.043333333333337,40.526666666666664,18.846016071428565,34.30788095238095,2.9363015425608414,3.5353750931554107,16.407821139042817,-1.0
1984-06-01,23.865000000000002,41.45,17.84581607142857,33.03308095238095,2.8817690869936348,3.497509512448362,15.773592007863703,-1.0
1984-07-01,22.923437500000002,39.985937500000006,17.12288273809524,32.04521428571429,2.840415740773097,3.467147851958775,15.15750098339133,-1.0
1984-08-01,23.333333333333336,38.555,16.391632738095236,31.049026785714283,2.796771005737778,3.435567464433015,14.520329448235339,-1.0
1984-09-01,22.528333333333336,37.464999999999996,15.723499404761904,30.078426785714278,2.7551563706728905,3.4038081967070544,13.941723844290227,-1.0
1984-10-01,19.48125,34.564062500000006,15.149432738095236,29.249960119047614,2.717963088224353,3.375878210225572,13.381256347051867,-1.0
1984-11-01,16.75333333333333,32.21833333333334,14.639482738095236,28.488297619047614,2.6837221758116523,3.349493393093315,12.803416574278824,-1.0
1984-12-01,12.61,27.015,14.147882738095237,27.718285119047618,2.649564983076998,3.3220923080158005,12.280434497567732,-1.0
1985-01-01,10.028125,22.637499999999996,13.74141607142857,27.13861845238095,2.6204143434508285,3.3009577486298722,11.775590527563383,-1.0
1985-02-01,7.9875,18.65,13.369067857142856,26.576618452380945,2.592943669696299,3.280031823686149,11.257082517173284,-1.0
1985-03-01,6.341666666666667,16.858333333333334,12.886389285714284,25.781466666666667,2.5561716602333098,3.2496558875400448,10.820316907674908,-1.0
1985-04-01,5.723333333333334,16.220000000000002,12.189135119047618,24.71684583333333,2.5005449909389963,3.2074850287095185,10.369887257790786,-1.0
1985-05-01,5.448437500000001,16.048437500000002,11.402335119047619,23.635312499999998,2.4338181694288017,3.16274188607444,9.937595714613412,-1.0
1985-06-01,6.5249999999999995,17.425,10.599401785714285,22.56964583333333,2.3607975642155163,3.116605898784895,9.496476959505419,-1.0
1985-07-01,7.045,18.69833333333333,9.804239285714283,21.39033333333333,2.282814872315623,3.0629391065789373,9.101670836855305,-1.0
1985-08-01,6.8046875,19.228125,9.052301785714285,20.261562499999993,2.2030190663355596,3.008725618255444,8.725002820911941,-1.0
1985-09-01,7.95,17.65,8.266835119047618,19.187762499999998,2.11225174159936,2.9542727060355936,8.343215828186894,-1.0
1985-10-01,8.488333333333333,18.528333333333332,7.6073892857142855,18.286099999999998,2.029120049375732,2.906141208391834,8.004033232770798,-1.0
1985-11-01,7.42,17.935000000000002,7.048139285714286,17.3725375,1.952763650883877,2.8548906547879844,7.682988744061446,-1.0
1985-12-01,6.9,16.854687499999997,6.580539285714284,16.552404166666665,1.8841167002940673,2.806531358140939,7.3800823620588325,-1.0
1986-01-01,6.900000000000001,18.418333333333337,6.232514285714285,15.837616666666664,1.829779828545205,2.7623879121026294,7.0769744455372585,-1.0
1986-02-01,7.692857142857143,18.375,5.963746428571428,15.28997380952381,1.7856988789918156,2.727197307024122,6.8115534840619185,-1.0
1986-03-01,7.79375,16.1390625,5.782846428571427,14.886040476190471,1.7548960231553818,2.7004238930117106,6.580191856291464,-1.0
1986-04-01,6.198333333333333,14.451666666666668,5.689646428571427,14.57570714285714,1.7386481071163886,2.679356248579835,6.335125881231467,-1.0
1986-05-01,4.273333333333333,14.985,5.729275595238094,14.55340714285714,1.7455890995649486,2.677825134098441,6.124119239876353,-1.0
1986-06-01,3.9699999999999998,13.884999999999998,5.899338095238094,14.815469642857138,1.774840157370433,2.695671881019679,5.931250705227985,-1.0
1986-07-01,3.9859375,11.967187499999998,6.07320476190476,14.887336309523809,1.803886433110545,2.7005109394588427,5.75652027728636,-1.0
1986-08-01,4.125,11.766666666666666,6.38402976190476,15.026152976190472,1.8537995220891408,2.7097922146611824,5.590133378429837,-1.0
1986-09-01,3.696666666666667,11.71,6.938175595238094,15.552494642857138,1.9370388574285098,2.7442210529515623,5.45288837101548,-1.0
1986-10-01,6.0421875,14.923437499999999,7.241508928571428,15.780561309523808,1.9798296002306615,2.758778885730839,5.333781470307866,-1.0
1986-11-01,5.5,11.725,7.459775595238094,16.099427976190473,2.0095253326959455,2.778783741930069,5.226726333834288,-1.0
1986-12-01,5.0633333333333335,11.715,7.599225595238095,16.325152976190477,2.0280463467371916,2.7927070457887573,5.145104853653945,-1.0
1987-01-01,3.9093750000000003,9.1453125,7.82789226190476,16.685298809523808,2.057693286269055,2.814528020914645,5.0816214801803445,-1.0
1987-02-01,3.308928571428571,8.946428571428571,8.236425595238096,17.193165476190476,2.10856646282292,2.844511948817141,5.033898106089714,-1.0
1987-03-01,3.465,8.551666666666666,8.91211130952381,18.061565476190474,2.187411172954755,2.893786226191781,5.009069053353372,-1.0
1987-04-01,4.011666666666667,9.1,9.502561309523808,18.83706964285714,2.25156137379666,2.935826717924274,5.0,-1.0
1987-05-01,6.714062499999999,15.6625,10.313065476190474,19.905815476190472,2.3334115842123015,2.9910119240225668,5.081602247819323,-1.0
1987-06-01,9.7,22.6,11.38033214285714,21.114215476190477,2.4318866148150726,3.0499465328858215,5.348532267352752,-1.0
1987-07-01,10.871666666666666,19.221666666666668,12.457865476190477,22.285815476190475,2.522352188586984,3.1039503987822057,5.767423806158609,-1.0
1987-08-01,14.815625,22.16875,13.910177976190477,23.861502976190472,2.6326208006910594,3.1722664061440002,6.349519840603112,-1.0
1987-09-01,20.658333333333335,32.38666666666666,15.423977976190475,25.5626363095238,2.735923309974955,3.2411317661907124,7.1503098992034,-1.0
1987-10-01,15.533333333333335,23.351666666666667,16.71711130952381,27.07056964285714,2.816432824161197,3.2984471467316268,8.069695224634437,-1.0
1987-11-01,13.945,26.5,17.81902380952381,28.50683214285714,2.880266639931815,3.3501437828561005,9.15228504570412,-1.0
1987-12-01,10.90625,23.578125,19.18489880952381,30.307582142857136,2.954123449227034,3.4113979169494426,10.39807936241245,-0.999
1988-01-01,12.616666666666667,25.858333333333334,20.774365476190475,32.30598214285714,3.0337197976127634,3.4752524187413716,11.906814255427484,-0.999
1988-02-01,17.113333333333333,31.115,22.982490476190474,34.75566964285713,3.134732642361712,3.548342713892574,13.489897863122346,-0.999
1988-03-01,24.585,40.085,25.23532083333333,37.06099999999999,3.228244633534799,3.612565203763544,15.236185966455855,-0.998
1988-04-01,22.555,35.52666666666667,27.533720833333327,39.43093333333333,3.3154114656096656,3.6745506182493433,17.14567856542801,-0.998
1988-05-01,26.4609375,41.1703125,29.91892083333333,41.79713333333333,3.3984910840511615,3.7328277566366928,19.21837566003881,-0.997
1988-06-01,30.955000000000002,45.195,32.62655833333333,43.84343333333333,3.4851266295085312,3.780624954658452,21.609140182816482,-0.995
1988-07-01,30.90833333333333,43.175,35.16149583333333,45.62449583333333,3.5599516155221855,3.820444761613291,24.01912656841381,-0.994
1988-08-01,40.29375,51.359375,37.54842916666666,47.77662916666666,3.6256315442237077,3.8665365903647317,26.592317449649794,-0.991
1988-09-01,41.97,54.295,39.5097375,49.41327916666666,3.6765471605136053,3.9002191971130347,29.516942011494326,-0.987
1988-10-01,36.025000000000006,49.40833333333334,41.43221666666666,50.637062500000006,3.724058758560192,3.924683768649471,32.42742218371684,-0.983
1988-11-01,33.59,50.83,43.76221666666666,52.36819583333333,3.7787708119191605,3.958299457312888,35.501106851578,-0.976
1988-12-01,39.646875,56.743750000000006,46.104416666666665,54.09419583333332,3.830908751631846,3.990726894206566,38.737996015077805,-0.966
1989-01-01,44.800000000000004,61.675000000000004,48.65291666666666,55.96069583333333,3.8847117588733315,4.024649584196981,42.37056541133708,-0.952
1989-02-01,59.1125,70.3875,51.122678571428565,57.792148214285696,3.934228206416218,4.056852922407194,45.94474386582342,-0.934
1989-03-01,59.629687499999996,66.5796875,53.34254523809523,59.534548214285714,3.9767342348650656,4.086556786300997,49.42789047940909,-0.911
1989-04-01,60.925,67.8,55.00714523809522,60.838348214285716,4.007463090214366,4.10822031735596,53.58271426171204,-0.875
1989-05-01,63.641666666666666,68.255,56.75382023809523,62.33165654761904,4.038722971066668,4.13246942751908,57.64650620311431,-0.83
1989-06-01,74.405,66.82,58.31238273809523,63.61124404761904,4.065814467683272,4.1527902479215575,61.87350264015524,-0.771
1989-07-01,73.0734375,67.1265625,59.89878273809522,64.73864404761903,4.092656183347225,4.1703583036945595,66.2637035728348,-0.694
1989-08-01,70.545,73.025,61.510824404761884,65.65826904761903,4.119213165906625,4.184463549368644,70.0,-0.59
1989-09-01,63.84833333333333,63.08500000000001,62.75147440476189,66.56189404761903,4.139182074226085,4.198132252352358,70.0,-0.471
1989-10-01,68.7203125,62.98125,63.91720773809522,67.38382738095237,4.157588616806976,4.210405039288191,70.0,-0.331
1989-11-01,73.78333333333335,66.63,65.08734107142857,68.33609404761904,4.175730076718087,4.224438090351076,70.0,-0.165
1989-12-01,72.49999999999999,69.64999999999999,65.92374107142855,68.91858154761904,4.188498635681261,4.232925830304856,70.0,-0.0
1990-01-01,74.61875,70.24062500000001,66.46966607142856,69.15763154761903,4.196745694292241,4.236388414242839,70.0,0.165
1990-02-01,74.36071428571428,71.64464285714286,67.17709464285713,69.3192744047619,4.2073323358964245,4.23872299746374,70.0,0.331
1990-03-01,72.61,74.67500000000001,67.20396964285712,69.0873994047619,4.207732317850744,4.235372361102767,70.0,0.462
1990-04-01,66.2,72.68,67.0266488095238,68.94607857142856,4.205090283737746,4.233324729111126,70.0,0.583
1990-05-01,66.221875,72.859375,66.5756488095238,68.67194523809523,4.198338877195487,4.229340749566385,70.0,0.682
1990-06-01,65.425,73.16,66.0016488095238,68.48007857142856,4.189679723676863,4.226542879195979,68.74513616967789,0.766
1990-07-01,70.615,73.38,65.03576130952379,68.36534107142856,4.174937292598088,4.224865986725834,67.14423391890868,0.827
1990-08-01,71.209375,66.16562499999999,63.911423809523804,68.07647857142855,4.157498121766775,4.220631758065834,65.56369074720817,0.873
1990-09-01,71.31,73.94999999999999,62.731290476190466,67.45914523809523,4.138860373811456,4.211522158905369,63.90021826010115,0.909
1990-10-01,71.11333333333333,74.84333333333333,61.802857142857135,67.14168273809523,4.123949595480042,4.206805054361068,62.36175051847595,0.934
1990-11-01,65.27833333333334,73.215,60.60317797619047,66.78183273809523,4.104347333551571,4.2014310785548385,60.843641855919465,0.952
