,0,1
0.0885,1041.5536666666667,69.66796832504822
0.1,1053.618,70.31581529887316
0.105,1124.1399999999999,71.85281427800027
0.115,1227.99,78.01222949400376
0.125,1304.2073333333333,80.7874585285263
0.14,1337.738,81.66410671997147
0.155,1381.8866666666665,83.05687187716165
0.165,1444.4533333333334,85.36931577773805
0.18,1513.8100000000002,88.15223204439945
0.2,1547.492,88.8821018608401
0.215,1567.642,88.81052550465202
0.23,1629.7853333333333,91.19004230864122
0.25,1709.6653333333334,94.4970547127541
0.275,1761.6773333333333,96.13314362186021
0.3,1747.66,94.30843020371002
0.325,1747.5366666666666,93.23870913386898
0.35,1734.164,91.48887303941635
0.375,1731.5006666666666,90.29684423794419
0.41,1709.6539999999998,88.11040773792843
0.445,1710.1993333333335,87.15831977515884
0.48,1694.1053333333334,85.39790125405295
0.52,1610.2966666666666,80.25029133137926
0.56,1580.6113333333333,77.8610504886753
0.6,1527.482,74.17891116261039
0.645,1474.55,70.83677665768509
0.695,1423.6673333333333,67.62127149909806
0.745,1356.5373333333332,63.71889838564263
0.8,1286.5673333333334,59.751991755267966
0.86,1220.9673333333333,56.10590360508519
0.925,1157.2459999999999,52.5836974733894
0.99,1095.224,49.22841667325884
1.055,1027.6746666666666,45.682281608994465
1.13,960.8525333333333,42.25331433867288
1.21,908.7253999999999,39.52151468226666
1.295,843.2322666666666,36.27933310224042
1.38,784.0590666666667,33.38127784227483
1.47,726.6170000000001,30.60132820515621
1.57,671.6223333333332,27.985512006314323
1.67,616.7441333333334,25.42726804744811
1.775,567.3473333333333,23.151286071700273
1.89,516.1352,20.84608533280067
2.01,484.03073333333333,19.34745632464345
2.135,442.9308,17.526174646755127
2.265,399.929,15.668868249057995
2.405,367.7063333333333,14.263787795484214
2.55,336.42986666666667,12.924209097103931
2.7,307.2830000000001,11.694276165028123
2.86,276.37899999999996,10.420398511724672
3.03,251.83186666666668,9.40953066732418
3.21,229.0362,8.493217099923262
3.395,206.61140000000003,7.6299915467403
3.59,187.59113333333335,6.898718754424959
3.905,160.86753333333334,5.850970386438966
4.355,130.13739999999999,4.6944968581745865
4.85,105.33513333333333,3.7699379387612795
5.395,84.51577999999999,3.0021878003627367
5.99,67.45368,2.379144844309796
6.645,53.6185,1.878580192805924
7.365,42.87762,1.4927172607367918
8.155,33.98421333333333,1.176284262381633
9.025,26.8145,0.923163477047474
9.98,20.948406666666664,0.7219341500570704
11.025,16.602406666666667,0.5730492780542664
12.17,13.1423,0.4543109859007142
13.43,10.193186666666668,0.35313186176135597
14.815,7.949855333333334,0.2760258522807032
16.33,6.183325999999999,0.21521523861340314
17.99,4.819629333333334,0.16818244193113885
19.81,3.813934,0.13344501225992858
21.805,2.9588866666666664,0.10399190144380477
24.0,2.243269333333333,0.0793604772351984
26.405,1.7464326666666665,0.062200180387318546
29.04,1.3469226666666667,0.04836140289196517
31.93,1.0553540000000001,0.038218683844820425
35.095,0.8100443333333334,0.029666552831424275
38.57,0.6233031333333333,0.023142055434288537
42.38,0.4830443333333333,0.018181638148561996
46.555,0.34459779999999995,0.013299163675203321
