,0,1
0.0885,992.4523125,75.20609756242712
0.1,1088.35125,80.54936906014159
0.105,1146.745,83.25107269206414
0.115,1204.23875,86.11747445942505
0.125,1261.75625,88.6049604156218
0.14,1324.6706249999997,91.78701024990929
0.155,1399.846875,95.89232092632682
0.165,1457.006875,98.63478492249692
0.18,1519.2931250000001,101.55735857948737
0.2,1570.060625,103.63453182217596
0.215,1593.486875,103.88557588811543
0.23,1645.4393750000002,105.90096249612182
0.25,1710.509375,108.79126103514201
0.275,1739.915,109.33580940986513
0.3,1727.1575,107.25195096605651
0.325,1744.271875,107.20802814766415
0.35,1756.25125,106.91735857979867
0.375,1770.110625,106.50966006108338
0.41,1742.3087500000001,103.50174568946477
0.445,1711.0162500000001,100.41895063641576
0.48,1685.6343749999999,97.91269894766108
0.52,1636.834375,93.94159188088899
0.56,1613.328125,91.53455616226184
0.6,1561.966875,87.6619272975716
0.645,1480.261875,81.82199085837357
0.695,1444.476875,79.22765724755807
0.745,1380.995625,74.84870046163657
0.8,1308.96,70.06526412921542
0.86,1243.1250000000002,65.72504731549068
0.925,1174.8075000000001,61.515841865711316
0.99,1107.43875,57.27798973433249
1.055,1050.505625,53.78468952098368
1.13,975.179,49.29745440934565
1.21,921.516,46.11312513112663
1.295,851.3091875,42.04730530576492
1.38,795.29825,38.82219757639473
1.47,738.026375,35.63137336743025
1.57,677.93525,32.32441645596069
1.67,621.914125,29.324535076313953
1.775,578.506125,26.995972743191057
1.89,529.63725,24.47315432955294
2.01,486.74175,22.26490963607555
2.135,446.75318749999997,20.224335265378482
2.265,408.6796875,18.279795572079028
2.405,371.1691875,16.454672580058816
2.55,340.68731249999996,14.938941273614315
2.7,307.873875,13.345810036983474
2.86,281.589,12.089630303030004
3.03,254.33831249999997,10.822064528687047
3.21,228.9606875,9.643856155971871
3.395,209.3883125,8.785270466603395
3.59,187.50650000000002,7.837314440162884
3.905,161.17668749999999,6.660638708361908
4.355,131.00193750000003,5.368380411803066
4.85,105.9715625,4.307839485811808
5.395,84.43904375,3.4026725145703685
5.99,67.67605625,2.7041618601449415
6.645,54.37074375,2.159557443622899
7.365,42.91961875,1.692483056095343
8.155,33.92948125,1.326740954984126
9.025,26.56383125,1.0327938535070573
9.98,21.17501875,0.8248047306987364
11.025,16.60053125,0.6468704874603345
12.17,12.7229625,0.49546023974472403
13.43,10.14424375,0.3969047174142359
14.815,7.9732675,0.31253449885788864
16.33,6.140418125,0.24103089224463095
17.99,4.82981875,0.19098745768642153
19.81,3.7059593750000004,0.14604458125482636
21.805,2.867754375,0.11362649079577862
24.0,2.2220125,0.0885173575937162
26.405,1.7516387499999997,0.07027690939544218
29.04,1.340494375,0.05399269955168693
31.93,1.0530650000000001,0.042929642463506064
35.095,0.80197475,0.032894029768465255
38.57,0.6164213749999999,0.02564384024181554
42.38,0.49222318750000005,0.020762656480994054
46.555,0.3487605,0.015029395508925713
