,0,1
0.0885,825.3507999999999,68.06751300379123
0.1,940.6886666666667,79.56480469338184
0.1075,1011.3202666666667,99.52064392627067
0.115,1007.9973333333332,82.9564804745302
0.125,1114.136,83.13338754711624
0.14,1277.9033333333334,89.59381664484789
0.155,1346.3293333333336,103.72535180515985
0.165,1295.182,99.65930672856288
0.18,1370.8626666666667,93.75428498886224
0.19995,1382.712,93.73600836189735
0.215,1444.5566666666666,100.06694546589652
0.23,1437.3826666666666,92.69817947819568
0.25,1563.7886666666668,100.17440094457221
0.275,1593.9399999999998,99.11101569247488
0.3,1586.706,101.18569465970727
0.325,1601.5506666666668,99.41636536415098
0.35,1594.462,101.4560285210041
0.375,1601.5053333333333,99.23017313804058
0.41,1542.4466666666665,94.278605665924
0.445,1545.9360000000001,95.85236698928202
0.48,1522.7393333333334,93.20877823322103
0.52,1486.2473333333332,90.92837146463411
0.56,1452.9366666666667,89.05787010884302
0.6,1412.32,86.67468057431536
0.645,1380.1593333333333,84.0034953421093
0.695,1322.6973333333333,80.58658119492489
0.745,1267.5886666666668,77.37776345835339
0.8,1180.97,71.83958188138655
0.86,1137.9340000000002,69.24769533455274
0.925,1103.2366666666667,66.78636629023445
0.99,1016.5504,61.62335190631232
1.055,972.3908,58.62712643852845
1.13,899.7581333333333,54.13695717138007
1.21,847.8407333333333,51.16366493316982
1.295,810.7466666666667,48.84664925908546
1.38,733.6708666666666,44.542243614867
1.47,683.9109333333333,41.232485399740604
1.57,640.6087333333332,38.739631412415086
1.67,587.5670666666667,35.672643383757155
1.775,549.3691333333334,33.29553190559959
1.89,502.1810666666667,30.421271971999715
2.01,468.91819999999996,28.50943946009867
2.135,430.1091333333334,26.091577175536003
2.265,387.8139333333333,23.603279957647317
2.405,365.81253333333336,22.183036397055677
2.55,330.50173333333333,20.18364986580337
2.7,299.3157333333334,18.2420048002528
2.86,274.467,16.810157071334963
3.03,250.3714,15.29969955167906
3.21,234.58593333333334,14.384834134158995
3.395,206.93066666666667,12.726283436830547
3.59,184.75733333333332,11.390062501197924
3.905,159.65466666666666,9.587448236413577
4.355,131.06913333333333,7.901838835618988
4.85,106.1442,6.428407716702395
5.395,88.62446666666666,5.384555825226903
5.99,67.91973333333333,4.147765746594177
6.645,54.03346666666666,3.3198708537203907
7.365,43.373133333333335,2.679293304934631
8.155,34.29773333333333,2.1377041573286046
9.025,27.816666666666666,1.7253654201106603
9.98,21.67893333333333,1.355293229851672
11.025,17.1612,1.0781610203587815
12.17,13.165466666666665,0.835751542697177
13.43,10.799533333333333,0.6889397537952046
14.815,8.060599999999999,0.521409478015667
16.33,6.158666666666666,0.4030050550980489
17.99,4.979533333333333,0.3305364265650654
19.81,3.707066666666667,0.2496078234585355
21.805,2.9878,0.20080958056000958
24.0,2.3484,0.16102046058405814
26.405,1.8126,0.12654833424322987
29.04,1.3989333333333334,0.10031030302732262
31.93,1.1034666666666666,0.08057037075055018
35.095,0.889,0.0654141881554369
38.57,0.6355333333333334,0.048794964472605395
42.38,0.477,0.0378192935146317
46.555,0.37453333333333333,0.030351124116169442
