,0,1
0.0885,514.555,102.2857
0.1,547.378,116.1813
0.1075,544.503,155.8463
0.115,461.471,102.391
0.125,579.797,114.6002
0.14,667.1,99.18784000000001
0.155,654.826,125.7669
0.165,902.625,152.4709
0.18,835.41,114.39
0.19995,952.694,125.2414
0.215,819.545,112.6595
0.23,860.157,97.93174
0.25,966.936,107.2878
0.275,947.126,98.1235
0.3,1020.46,110.557
0.325,961.912,98.30935
0.35,1090.85,116.0873
0.375,985.732,100.2982
0.41,976.219,95.34380999999999
0.445,985.163,99.68888000000001
0.48,978.166,95.42544000000001
0.52,1066.4,102.9279
0.56,1009.4,98.23464
0.6,910.407,89.84114
0.645,950.424,90.82918000000001
0.695,984.435,93.69244
0.745,852.96,82.47536
0.8,892.459,84.36878
0.86,907.985,85.57434
0.925,836.067,78.51283000000001
0.99,738.932,68.61338
1.055,764.919,70.07279
1.13,708.271,64.58783000000001
1.21,671.848,61.63746
1.295,639.091,58.23846999999999
1.38,576.958,53.53378000000001
1.47,561.022,51.21563
1.57,522.542,48.149
1.67,491.488,45.52155
1.775,444.8,41.17174
1.89,421.837,38.84577
2.01,408.103,37.79939
2.135,392.115,35.88321
2.265,335.199,31.00788
2.405,311.386,28.632820000000002
2.55,305.956,28.38765
2.7,250.187,23.2996
2.86,243.257,22.694860000000002
3.03,226.343,21.0319
3.21,213.713,19.99271
3.395,195.359,18.28359
3.59,169.6,15.994829999999999
3.905,143.111,12.84788
4.355,120.451,10.89701
4.85,101.843,9.267428
5.395,86.298,7.882605
5.99,65.05,6.032363
6.645,53.472,4.981658
7.365,43.176,4.0953029999999995
8.155,32.025,3.087981
9.025,28.108,2.646805
9.98,20.117,1.940292
11.025,17.342,1.681266
12.17,13.221,1.3025639999999998
13.43,10.841,1.081453
14.815,8.14,0.8350780000000001
16.33,6.466,0.676322
17.99,5.174,0.5548134
19.81,4.166,0.4533196
21.805,2.929,0.3227542
24.0,2.447,0.2745898
26.405,1.66,0.19643970000000002
29.04,1.352,0.1647752
31.93,1.181,0.1448119
35.095,0.861,0.11034269999999999
38.57,0.68,0.09136
42.38,0.392,0.06013327
46.555,0.362,0.05471535
