,0,1
0.0885,595.78375,58.019804165885745
0.1,637.7025,65.34811173694541
0.1075,602.983375,75.7483132165186
0.115,684.854875,66.83707053184708
0.125,735.72175,64.71188492195031
0.14,882.17825,67.73937294416125
0.155,977.675375,84.50357730744487
0.165,958.6715,82.33769990300806
0.18,953.441625,72.14215464813951
0.19995,1025.050375,75.97725456988863
0.215,1069.361875,81.5920253455617
0.23,1102.8937500000002,75.85366126062242
0.25,1156.08125,79.31041992383571
0.275,1182.22125,77.77101759410442
0.3,1198.45625,81.80389393058886
0.325,1219.5825,80.23697202781972
0.35,1225.28,82.9925901243646
0.375,1251.2525,81.98926167533408
0.41,1241.1399999999999,79.43259498273619
0.445,1232.33875,80.53245533064313
0.48,1248.8375,80.29103537474039
0.52,1237.34125,79.43848915348455
0.56,1170.2,75.2908201381338
0.6,1194.2125,76.5950750020073
0.645,1158.385,73.26442038730434
0.695,1112.09625,70.54711876587812
0.745,1071.425,68.15953681673179
0.8,1033.9941250000002,65.69759068051947
0.86,1012.237625,64.12241072922112
0.925,977.1904999999999,61.440155470418375
0.99,922.545625,58.18666902425666
1.055,875.291375,55.103248685505385
1.13,851.5595000000001,53.49663158559194
1.21,774.9962499999999,48.593042029399406
1.295,744.092375,46.50917893206305
1.38,691.685,43.665683208105925
1.47,657.9581250000001,41.190075441576035
1.57,605.427875,38.020551785918535
1.67,569.037375,35.8146006959236
1.775,528.781625,33.400960501648115
1.89,485.592625,30.689118280238016
2.01,451.882625,28.419261721775328
2.135,415.308625,26.194522660833243
2.265,378.40612500000003,23.91958421588221
2.405,353.21625,22.27146985571851
2.55,325.30212500000005,20.569258881103753
2.7,297.55225,18.817838400969435
2.86,270.80274999999995,17.22786688648728
3.03,248.32187499999998,15.771146655548108
3.21,223.022125,14.273492769375972
3.395,206.4205,13.158596830086086
3.59,184.83625,11.851499908293848
3.905,160.49,9.999709183920206
4.355,129.63775,8.072837464783525
4.85,106.073875,6.679081632282999
5.395,88.54050000000001,5.593933415708979
5.99,69.33875,4.398483374421241
6.645,54.783,3.4966594522248235
7.365,42.277750000000005,2.700049608494574
8.155,34.92125,2.2615985670497882
9.025,28.176375,1.8033622272163081
9.98,21.51625,1.387812992839926
11.025,17.295,1.1284191001613233
12.17,13.315375,0.8780691894748475
13.43,10.43875,0.6972698077888272
14.815,8.471625,0.5699436053985265
16.33,6.58425,0.4505452132221172
17.99,4.898875,0.3369255794994434
19.81,3.9655,0.27787050845198924
21.805,3.100125,0.2165724850820119
24.0,2.3505000000000003,0.1673081275736688
26.405,1.71475,0.12515079528030187
29.04,1.429125,0.10686094154335066
31.93,1.1235,0.08574194250411468
35.095,0.8142499999999999,0.064597998800222
38.57,0.64025,0.051541776108275886
42.38,0.47775,0.039714914752912514
46.555,0.375875,0.03225331897913036
