,0,1
0.0885,1426.66,148.8205
0.1,1602.5,171.1375
0.1075,1724.02,205.8455
0.115,1665.72,174.5274
0.125,1819.36,172.2797
0.14,1896.09,177.2119
0.155,2026.35,203.4314
0.165,2094.46,208.5681
0.18,2135.4,195.7346
0.19995,2264.71,206.0508
0.215,2147.41,200.6931
0.23,2304.69,203.0961
0.25,2309.97,203.325
0.275,2383.34,205.2428
0.3,2374.52,208.336
0.325,2291.78,197.2754
0.35,2328.56,203.9993
0.375,2315.93,199.0516
0.41,2206.74,187.6349
0.445,2163.89,186.0905
0.48,2103.58,179.0303
0.52,2008.17,171.0155
0.56,1904.71,162.4968
0.6,1864.14,159.0618
0.645,1809.5,153.3819
0.695,1709.27,145.144
0.745,1609.33,136.8919
0.8,1515.62,128.3833
0.86,1445.9,122.6647
0.925,1356.32,114.6641
0.99,1310.25,110.789
1.055,1197.3,101.0017
1.13,1097.45,92.39516
1.21,1001.03,84.50673
1.295,965.224,81.33839
1.38,881.952,74.75838
1.47,824.346,69.57073000000001
1.57,761.395,64.39341999999999
1.67,686.264,58.21049
1.775,647.796,54.948719999999994
1.89,585.116,49.605290000000004
2.01,536.198,45.616820000000004
2.135,479.732,40.709790000000005
2.265,442.011,37.62823
2.405,410.839,34.90571
2.55,365.96,31.28156
2.7,326.52,27.87971
2.86,306.316,26.2347
3.03,275.726,23.584629999999997
3.21,249.028,21.37635
3.395,227.8,19.59688
3.59,204.527,17.62819
3.905,168.818,14.23604
4.355,137.748,11.6596
4.85,113.192,9.606314
5.395,90.173,7.687142
5.99,72.84,6.237317
6.645,56.101,4.831525
7.365,45.061,3.899711
8.155,34.241,2.986528
9.025,27.827,2.420368
9.98,22.671,1.9809240000000001
11.025,17.76,1.5620459999999998
12.17,13.796,1.224467
13.43,10.639,0.9527976
14.815,8.379,0.7554991999999999
16.33,6.218,0.5681676999999999
17.99,5.113,0.4708724
19.81,3.775,0.3536439
21.805,2.869,0.2690347
24.0,2.389,0.2266924
26.405,1.755,0.1703897
29.04,1.528,0.1489122
31.93,1.134,0.1133394
35.095,0.822,0.08441712
38.57,0.64,0.06697947
42.38,0.479,0.05167688
46.555,0.35,0.0393103
