,0,1
0.0885,1020.5296428571429,71.83585419435914
0.1,1005.0157142857144,70.14677571285327
0.105,1082.5235714285714,71.99412308815052
0.115,1147.7385714285715,76.3402916142788
0.125,1213.6907142857144,78.14379522912408
0.14,1272.9950000000001,80.33840107996237
0.155,1309.7571428571428,81.08059359656872
0.165,1352.1692857142857,82.11463848660087
0.18,1435.2142857142858,85.86109912061487
0.2,1475.68,87.24609375884162
0.215,1479.537857142857,86.21136507783753
0.23,1544.2471428571428,88.74963817714402
0.25,1638.7692857142858,93.13220659495242
0.275,1675.5785714285714,93.84665944779391
0.3,1664.4542857142858,91.8630422206052
0.325,1693.0164285714284,92.2697483935857
0.35,1685.5507142857143,90.77025899765478
0.375,1687.3700000000001,89.91534493275311
0.41,1684.94,88.69726253651363
0.445,1674.4657142857145,87.05820774894795
0.48,1658.3892857142857,85.52427405476824
0.52,1576.5735714285713,79.97430760072614
0.56,1550.8271428571427,77.90180162733822
0.6,1491.6592857142855,73.67667779384436
0.645,1447.212142857143,70.6675123051311
0.695,1393.8007142857143,67.27840878858464
0.745,1339.2014285714286,63.90582429149374
0.8,1271.9392857142855,59.988812018858624
0.86,1208.9157142857143,56.36494948055984
0.925,1149.6921428571427,52.99593156412108
0.99,1079.02,49.163066043910646
1.055,1021.75,46.05742435533448
1.13,945.606,42.11134691484529
1.21,893.5917142857143,39.373912575547116
1.295,833.463642857143,36.277056249922786
1.38,773.9073571428571,33.2932022903388
1.47,716.3970714285715,30.500404496686965
1.57,667.2238571428571,28.104320185036578
1.67,613.3449285714286,25.49340127293473
1.775,567.6775,23.36585510252305
1.89,523.2992857142857,21.326408440521316
2.01,475.8097857142857,19.172673229800967
2.135,434.9037857142857,17.340418671569637
2.265,401.7057142857143,15.865850632190256
2.405,368.0107857142857,14.36216889314527
2.55,335.1613571428571,12.930896612863464
2.7,304.3992857142857,11.648941174797491
2.86,275.87692857142855,10.444548617031943
3.03,249.89899999999997,9.350559201493414
3.21,227.19007142857143,8.432876772324416
3.395,206.90235714285714,7.677969200391183
3.59,185.1102857142857,6.823739995363554
3.905,159.4010714285714,5.811046332324969
4.355,129.40557142857142,4.6782627015006435
4.85,103.79392857142855,3.7109503370232906
5.395,83.99817857142857,2.982973186974135
5.99,66.95327857142857,2.361046225961366
6.645,53.81222142857143,1.8817114059418796
7.365,42.38845,1.4752875958221205
8.155,33.64400714285714,1.1623807592128954
9.025,26.529328571428575,0.9102775137367703
9.98,21.235764285714286,0.7309168261196755
11.025,16.518214285714286,0.5679850200626958
12.17,13.129364285714287,0.45309803420220135
13.43,10.176192857142857,0.3511462163991368
14.815,7.998844285714286,0.2767407233205073
16.33,6.144594285714286,0.21379948014857691
17.99,4.818534285714286,0.1678218066876992
19.81,3.674991428571428,0.12840590681343544
21.805,2.8893150000000003,0.1015197259877438
24.0,2.272005,0.08038381755464828
26.405,1.716590714285714,0.06085015191608366
29.04,1.3842507142857143,0.04982299603008576
31.93,1.070517142857143,0.03865994366505422
35.095,0.7756161428571428,0.028491402755679688
38.57,0.6315104285714286,0.023443919547392385
42.38,0.48976100000000006,0.018468226141968004
46.555,0.34780392857142856,0.013379177052520487
