,0,1
0.0885,164.583,31.87298
0.1,181.962,37.2664
0.1075,199.548,51.14416
0.115,205.254,38.75546
0.125,223.106,39.785070000000005
0.14,286.3,38.42095
0.155,309.547,49.6821
0.165,287.579,46.95838
0.18,322.769,40.76592
0.19995,314.053,39.835390000000004
0.215,322.497,41.2329
0.23,347.635,37.32458
0.25,395.317,41.69089
0.275,411.836,40.38953
0.3,420.169,43.264
0.325,465.419,44.7113
0.35,460.405,46.51631
0.375,476.739,45.33055
0.41,500.676,46.2029
0.445,512.399,48.411190000000005
0.48,540.54,49.43685
0.52,571.107,52.01899
0.56,518.287,47.48969
0.6,546.131,49.855140000000006
0.645,532.933,47.91785
0.695,556.023,49.84772
0.745,542.074,48.71707
0.8,567.905,50.28913
0.86,548.56,48.62522
0.925,537.129,47.21679
0.99,507.792,44.53652
1.055,525.043,45.61793
1.13,511.695,44.26562
1.21,480.355,41.655770000000004
1.295,469.432,40.54249
1.38,465.878,40.50904
1.47,428.841,37.06813
1.57,411.672,35.6249
1.67,382.659,33.25655
1.775,375.139,32.44793
1.89,348.823,30.185409999999997
2.01,346.174,29.99302
2.135,316.716,27.32354
2.265,293.339,25.398789999999998
2.405,272.463,23.51521
2.55,258.542,22.46176
2.7,241.663,20.922620000000002
2.86,218.276,18.96868
3.03,206.426,17.89251
3.21,191.244,16.62079
3.395,170.347,14.8554
3.59,155.731,13.6211
3.905,136.054,11.56822
4.355,115.714,9.870585
4.85,92.18,7.8931960000000005
5.395,79.408,6.8209100000000005
5.99,62.411,5.387352
6.645,50.251,4.351841
7.365,40.426,3.526904
8.155,33.508,2.933345
9.025,25.38,2.221292
9.98,20.517,1.807666
11.025,16.431,1.4570040000000002
12.17,13.135,1.17276
13.43,10.221,0.9216716
14.815,7.718,0.7027273
16.33,6.095,0.5613699000000001
17.99,4.84,0.4507534000000001
19.81,3.805,0.35913249999999997
21.805,3.044,0.2869333
24.0,2.307,0.22206579999999998
26.405,1.753,0.1713678
29.04,1.445,0.1428356
31.93,1.116,0.112677
35.095,0.787,0.0817646
38.57,0.607,0.0653483
42.38,0.46,0.05080679
46.555,0.386,0.04351391
