,0,1
0.0885,283.612,55.806569999999994
0.1,242.658,55.506890000000006
0.1075,285.006,78.72724000000001
0.115,251.061,53.63298
0.125,260.602,52.01686
0.14,325.111,47.89803
0.155,342.821,62.48952
0.165,364.492,64.09156
0.18,357.979,49.726040000000005
0.19995,391.193,52.5325
0.215,372.264,51.446529999999996
0.23,383.549,44.331959999999995
0.25,398.649,44.97847
0.275,494.473,50.13646
0.3,462.951,50.86622
0.325,465.944,47.20043
0.35,490.604,52.49325
0.375,493.65,49.50473
0.41,503.275,48.297
0.445,526.693,52.15732
0.48,505.341,48.52478
0.52,571.994,54.29727
0.56,585.683,55.49247
0.6,542.377,51.97522
0.645,533.172,49.7284
0.695,562.594,52.23363
0.745,531.895,49.58128
0.8,548.063,50.18631
0.86,569.599,52.12512
0.925,547.178,49.538270000000004
0.99,543.354,48.73155
1.055,522.719,46.65506
1.13,512.771,45.39512
1.21,483.479,42.993790000000004
1.295,486.562,42.87364
1.38,452.936,40.41659
1.47,430.449,38.01332
1.57,411.731,36.49256
1.67,397.527,35.33911
1.775,369.931,32.83364
1.89,359.895,31.77255
2.01,328.905,29.250690000000002
2.135,314.702,27.750590000000003
2.265,301.191,26.644540000000003
2.405,272.685,24.031679999999998
2.55,257.016,22.84907
2.7,228.253,20.235960000000002
2.86,219.933,19.55041
3.03,202.523,17.99863
3.21,192.091,17.15879
3.395,177.889,15.856179999999998
3.59,151.126,13.55995
3.905,141.992,12.254010000000001
4.355,114.658,9.946869
4.85,97.801,8.508579
5.395,82.784,7.24067
5.99,62.895,5.54974
6.645,51.372,4.547549
7.365,41.909,3.7392809999999996
8.155,33.177,2.991458
9.025,27.514,2.455425
9.98,21.457,1.932925
11.025,17.314,1.571049
12.17,13.623,1.251968
13.43,10.782,0.9981181999999998
14.815,8.266,0.7763575
16.33,6.352,0.6039304
17.99,4.961,0.47996300000000003
19.81,3.88,0.3807346
21.805,2.847,0.2810782
24.0,2.214,0.2234674
26.405,1.873,0.1940718
29.04,1.456,0.1550211
31.93,1.113,0.1200547
35.095,0.829,0.09364833
38.57,0.64,0.07361556
42.38,0.488,0.05786623
46.555,0.345,0.04310452
