,0.486312658,0.6160357,0.761314631,0.921086252,1.10090876,1.30076897,1.52065766,1.76056802,2.02982759,2.3251667,2.6445415,2.9993,3.38409519,3.80364299,4.26325035,4.76764107,5.31262636,5.89711809,6.53642082,7.22628546,7.97046423,8.77995968,9.6447401,10.5882015,11.58922,12.6332493,13.7769403,15.0259476,16.3750439,17.8194332,19.3634815,21.0128155,22.8102264,24.7598152,26.8094463,29.0072136,31.3522339,33.8450394,36.5431938,39.4414864,42.5399208,45.8384857,49.3853607,53.18426510000001,57.2314835
2011-06,0.012935052756176298,0.011084875217385862,0.009751150141629578,0.009411659488836873,0.009169512811003967,0.009041090373739355,0.009085345443369848,0.00928649711123684,0.009340006254152716,0.009684142778679631,0.010148761624767409,0.010869071738038407,0.011475138211176766,0.012283034454175945,0.012704383675331896,0.013637095987941775,0.01461888214533994,0.01576807008894415,0.017005402232353632,0.018448422413114764,0.01991697765646184,0.02142209238174487,0.023282759821134875,0.025448737474786442,0.027783424591636144,0.030972794347941354,0.033629497026819694,0.03684539884609095,0.04048302231710275,0.04455785094066848,0.04899734059466105,0.05344222607198777,0.058058844404882994,0.06402791128704126,0.0689593087453645,0.07562173617303607,0.08331508022524162,0.08899609985541809,0.09684023168716498,0.10546323115490126,0.11550056035237573,0.12624395709150635,0.13922890854374528,0.15435826866596386,0.1682046488553138
2011-07,0.014407341289516297,0.012377267581995578,0.010863312245970685,0.010506514042586453,0.01021496241064786,0.010070463860340254,0.010110327651049529,0.010329422642444484,0.010377572330978696,0.010746804046813342,0.011255526054216028,0.012044331519663592,0.012707753952327578,0.013583587211745607,0.014041762706038918,0.015073678190447339,0.01613840245312716,0.017414842623258715,0.018769292627474756,0.020366865370006162,0.021975009303261534,0.02360561378844724,0.025672401155636456,0.028031113453647175,0.030556622300635047,0.03406728682395447,0.036958077705698096,0.040440023662085385,0.044447331422639236,0.049001260674577087,0.05375618458900454,0.0586553939282206,0.06373908413746232,0.07020222648963759,0.07555794032948222,0.08279855089691714,0.09117078133775199,0.09714363723015106,0.10571023035208721,0.11497074130926789,0.12544920807964022,0.13712796359932403,0.15116065073617527,0.16720666316619093,0.18237525766931464
2011-08,0.01421097865641833,0.012182650214704919,0.010702720990641448,0.01038934881242422,0.010147797029005466,0.009997267711091239,0.010033954365154512,0.010244329374473775,0.010294456155774932,0.010660199834994047,0.01115971264143423,0.011930969089636553,0.012580441170311159,0.013462756088582804,0.013923718651757556,0.014951243993213322,0.016013111450717515,0.01729276513143442,0.01864483610448718,0.020231095826356394,0.02181684171877256,0.023442887712720416,0.02550075652399955,0.027830170401863186,0.03037543002885588,0.033847891526132885,0.036693178841387585,0.04017654926253725,0.044113324302798754,0.04862658688211914,0.05334874096805589,0.05818783603803943,0.06317632472710372,0.06963156275167633,0.0749399875605986,0.08206617414206394,0.09021247353924935,0.09614213806045627,0.10459809654939098,0.11361042608295134,0.12381064354711012,0.13547625949214334,0.1490964795615512,0.16476938241093664,0.17980909277788168
2011-09,0.01520380886006377,0.013075493987061136,0.011471322284314907,0.011128698868196821,0.01083699753399993,0.010675931835949254,0.010711679255442624,0.010930106814249243,0.01095808283187852,0.011338828834096282,0.011850454296677207,0.01266110327002616,0.013342290802352011,0.014265611582157405,0.014746022622316078,0.015842595324443983,0.016979946406502487,0.018335626434383228,0.019763420466816957,0.02144775080290626,0.023121899042294645,0.02482614082924496,0.026980366661168584,0.029428236222146312,0.03208048277469117,0.035739500166994925,0.038783161552794446,0.042404191530472105,0.04656609069469607,0.05124976804458208,0.05630068031085084,0.061342072411325735,0.0665792451905837,0.07335337608903449,0.07883425053494003,0.0863714239786623,0.09478456562583716,0.10106081770819308,0.10986172443831288,0.11926705243037282,0.1297538961473238,0.14225618281882857,0.15633583742151505,0.17262617164254263,0.1885383927517916
2011-10,0.013628644596712529,0.011634770410569062,0.010175179586238783,0.009860958258143841,0.009604759810123957,0.00945733606649965,0.0094897418822913,0.009696721840716115,0.009731487846030378,0.010066901027886052,0.010532900866666839,0.011259948966409208,0.011876203760838583,0.012705885910518999,0.01313397993319177,0.01410842801891263,0.015118758171133997,0.016319447042585124,0.0175996254710097,0.019097364157962596,0.020601755684921,0.02212338601801695,0.02406875808388384,0.026266062732402787,0.028637883886430866,0.03192386827528711,0.03457856530649668,0.03787823189041103,0.04158404409960566,0.04580842878662687,0.05036506504595716,0.05482793671574925,0.05952641920513586,0.06557229344219184,0.07050178700420968,0.07713439768796491,0.08483658257784378,0.09038544872563475,0.09824989296030676,0.10667257795226608,0.1162801424811002,0.12728479779564794,0.139997823329553,0.15471829478505927,0.168556062051628
2011-11,0.012867199045454343,0.011014948067593965,0.009661932465557408,0.00934736066568802,0.009097370601756059,0.008959980001121887,0.008997687505307316,0.009180405141309135,0.009218097247577647,0.009540594213800407,0.009988258611618556,0.010685848049253979,0.011278574735909678,0.01206971158255081,0.012478246020619442,0.013405278754705333,0.014376597081091054,0.015518602340999318,0.016768990166263334,0.018183641937889017,0.019603254527275918,0.021073431970259147,0.022935448858178106,0.02502736707679601,0.027296340532104207,0.030448326352649654,0.03299197810143446,0.03612802917153128,0.039687913836245384,0.043697167115066875,0.047980108660036054,0.05229110389434607,0.056847089555809825,0.06267761642110539,0.06740760845990375,0.07384535026771802,0.08121501542708474,0.08657576432317787,0.0939885578975614,0.10218699865828397,0.11145897597903076,0.12213343416608527,0.13431195623280143,0.14830452532597327,0.16208569848142057
2011-12,0.012068515745145515,0.010363945691697136,0.009109742813778389,0.008825873121348988,0.008598305391174267,0.00847556853323566,0.008512398941838663,0.008688956461200851,0.008725169149677432,0.009032659887700741,0.009451894360414692,0.010114281421709604,0.010670107666483405,0.011419311258057403,0.011805995692291054,0.01269017253667504,0.013609059335798828,0.014694039525015811,0.01587473285091847,0.017213290332309863,0.018574453168301558,0.019956012688290257,0.021715409197620644,0.023703904412583708,0.025855947850771204,0.028832282359319786,0.03125897796512451,0.034230876351768726,0.03758485696519213,0.041414286150727876,0.045472328727916615,0.04956352951339996,0.0538825413710906,0.05941163416175883,0.06389799719722554,0.069982961866709,0.07694221273221125,0.082048140914011,0.08907473801212151,0.09692908383247875,0.10563696534281289,0.11567784724275457,0.1273835671134223,0.140549661449523,0.1539045886580226
2012-01,0.012311448097860276,0.010561063704495971,0.009274937162354367,0.008987320956377097,0.008758158618730876,0.008635381758144758,0.008671451665507895,0.008853839069791414,0.008888504440726131,0.009202901163095764,0.009622910120507441,0.010296403924773892,0.010856687561036492,0.0116200263816015,0.012013036697165821,0.012916989086089405,0.013850392810599382,0.014956375786873815,0.016147708756539866,0.017508809015700254,0.018905398844644487,0.020295623030336173,0.022073485157270104,0.024091290565120462,0.026272031270485753,0.029286811968845358,0.03175297124296293,0.03476196660883478,0.038155912108160356,0.04205131649188655,0.0461656888440542,0.05029825618141728,0.054648075481308525,0.0602395272506313,0.064771548589532,0.0708847781922076,0.0779403881869534,0.08307777527661847,0.09018646256816154,0.098170983017434,0.10692017155378578,0.1169600264106011,0.128813630034779,0.14214690786293507,0.1556062390882439
2012-02,0.013387419884139839,0.011500085270532397,0.010089668833823642,0.009800172326525622,0.009553297206976345,0.009411561667235903,0.009450717494215256,0.009650178779828652,0.009680913959199353,0.010024081784570685,0.010478577090404721,0.011202862356014235,0.01181268351317978,0.012642240112789582,0.013067888185083624,0.014039536988652438,0.015056326287999503,0.016256695804350702,0.01753934734095039,0.01902859170451097,0.020535190968882535,0.022048214385028842,0.023968176810637176,0.026132184898630787,0.028485137291555836,0.03177096625908999,0.03441519241982031,0.03765878819059324,0.04139220860364977,0.04554243306466706,0.05000233122904196,0.054447535171277525,0.059115680369233634,0.06514569882808881,0.07006046223195632,0.07660785173574955,0.08436247793343499,0.08985906518063681,0.09754019225406492,0.10615351255612394,0.11575888926062487,0.12660267832402003,0.13908124152277818,0.15382298116294763,0.16795220515500875
