,0,1
0.48631265799999995,694.1446095714285,24.288874459617347
0.6160357,669.8355017142858,18.587979091833105
0.761314631,635.5055014285714,14.244977261930051
0.921086252,591.7089055714287,11.993310486061683
1.10090876,539.0310931428571,9.885206220896068
1.30076897,480.65399585714295,8.045719729130862
1.52065766,423.0540817142857,6.570654314570006
1.76056802,370.47113457142854,5.430528227817752
2.02982759,319.3067847142857,4.331731754455787
2.3251667,273.382507,3.5326731799332673
2.6445415,232.4506074285714,2.8980290300792175
2.9993,195.965258,2.406597145904864
3.38409519,163.69826214285715,1.95169162839509
3.80364299,135.64567799999998,1.5918560377485387
4.26325035,111.72724942857143,1.2463794715488403
4.76764107,91.60786440000001,1.0095280608485873
5.31262636,74.69300622857142,0.8116279398234965
5.89711809,60.935091857142865,0.6578896388030819
6.53642082,49.42379051428571,0.5297707607424965
7.22628546,40.09449717142857,0.4291452454042231
7.97046423,32.42668752857143,0.3443493049400635
8.77995968,26.177689985714288,0.2746161633967166
9.6447401,21.088695514285714,0.22161870290823804
10.5882015,16.966362842857144,0.179201051402283
11.58922,13.727772871428572,0.1456455617036582
12.633249300000001,11.135440142857142,0.121852387699713
13.776940300000001,8.984224182857142,0.09845833548652415
15.0259476,7.214224405714285,0.07970912571534233
16.3750439,5.813057627142857,0.06516247774311792
17.8194332,4.680341791428571,0.0533267557162214
19.3634815,3.7841261485714286,0.04376153385640735
21.0128155,3.0620551828571427,0.03566714758411953
22.8102264,2.465848782857143,0.028829813672984223
24.7598152,1.976770402857143,0.023534379143381384
26.809446299999998,1.6108484628571427,0.01908015330174584
29.0072136,1.2973218657142858,0.015591606755091159
31.352233899999998,1.0538219714285715,0.012885084577404426
33.8450394,0.8585851614285714,0.01038294023934985
36.5431938,0.697081157,0.008494954901268621
39.4414864,0.5628551587142857,0.006910360241794541
42.5399208,0.45863800814285716,0.005697452555370438
45.8384857,0.37563385257142856,0.004747752379514126
49.3853607,0.30931027899999997,0.003996193213791941
53.184265100000005,0.25192485914285717,0.0033436848582572456
57.231483499999996,0.20720956985714284,0.0027935833018248616
