,0,1
0,0.669571499700143,0.4154557519910794
1,0.672279482608891,0.4003935368614878
2,0.6757348837099032,0.3871400918023265
3,0.677068135500842,0.3843055153787637
4,0.7071605371058238,0.3886444630224051
5,0.6750963244305017,0.3796594675265721
6,0.6586622283888268,0.36709404006049934
7,0.6685632586830211,0.38195302506309936
8,0.6857709522936686,0.391818977756114
9,0.7671050145363295,0.4096423676065708
10,0.7285264201199378,0.35996508248988096
11,0.7028149457376923,0.356743016262584
12,0.7426716733529988,0.3758389828578296
13,0.7859619451300652,0.3900207782314117
14,0.8393756988875691,0.3752314359749194
15,0.8215563445954198,0.34042993001081745
16,0.8328859355772893,0.3353661883961047
17,0.8332975448167275,0.3319111977152626
18,0.8214724758927339,0.31555361416642824
19,0.7886028210454054,0.309280445940203
20,0.77537470576379,0.3194707191305584
21,0.7880303743853914,0.3378203845674349
22,0.8094153166518614,0.34137504507113325
23,0.8641463475837102,0.36429116355314256
24,0.9125202300101388,0.3467324921477432
25,0.9138847946972608,0.3239848188331387
26,0.913692970733756,0.3118403659746437
27,0.9421641989652734,0.2875020603274183
28,0.9303289397589294,0.2669963539096456
29,0.9376657520206588,0.27064020414218304
30,0.9486966557115049,0.2706170418549863
31,0.944821743890843,0.2706636124789467
32,0.9704744887675266,0.30811697149928763
33,0.9723507434587192,0.2859191241207741
34,0.9584703083345588,0.2890653762119987
35,0.9187923004959336,0.2758326431887652
36,0.9315052288573556,0.2941464855109786
37,0.9254971532098129,0.2911132942966942
38,0.8682428303714476,0.29351259723903006
39,0.8505819965996151,0.3134649960224024
40,0.846845214357117,0.3380910299936058
41,0.8431084321146189,0.3627170639648091
42,0.8393716498721209,0.3873430979360125
43,0.8522062147380446,0.3627380240058502
44,0.8595315504638215,0.3624038737686425
45,0.9032225191695528,0.36494817069431534
46,0.9291823723040092,0.34750383026363857
47,0.881586707664475,0.3170807027853266
48,0.8538483325970646,0.3384076558525753
49,0.8199167680383719,0.3376710353310109
50,0.7955382869968189,0.33360674693831194
51,0.7875136202950377,0.3489047463788449
52,0.7734641993325492,0.35676725227980777
53,0.747521198510782,0.364996380415301
54,0.7130504156149201,0.36908046204956907
55,0.6832494499961291,0.3613149322330057
56,0.6608778817622107,0.35298366834983924
57,0.6509492308567009,0.35930549352573005
58,0.645912456121271,0.3630620384558373
59,0.6303873321001905,0.3654267321833168
60,0.6162290771115154,0.3664809635696271
61,0.6185920928627243,0.3711613434455189
62,0.609817563317224,0.3689371519142551
63,0.5922019223683758,0.3733918667020606
64,0.5704310097187401,0.38114755491441576
65,0.5476081052107383,0.38604647633240735
66,0.5378993639066372,0.3905909623080088
67,0.5297270980376719,0.3917846621212985
68,0.5206283579495524,0.3953116874731324
69,0.5180206087002139,0.40354448896568135
