,0,1
0.0885,721.269,68.57929
0.1,758.634,72.34725999999999
0.105,817.722,73.19744
0.115,893.415,79.84473
0.125,928.225,80.03635
0.14,960.298,81.15697
0.155,1030.3,85.37647
0.165,1085.5,88.27143000000001
0.18,1122.53,89.66465
0.2,1164.4,91.38554
0.215,1193.89,92.20753
0.23,1221.5,93.08407
0.25,1277.71,96.0067
0.275,1358.6,100.4808
0.3,1371.28,100.1228
0.325,1380.12,99.46876999999999
0.35,1380.71,98.26266
0.375,1398.04,98.19129000000001
0.41,1410.14,97.70721
0.445,1395.83,95.5018
0.48,1390.82,93.95859
0.52,1349.05,90.01066
0.56,1328.15,87.49122
0.6,1299.96,84.00731999999999
0.645,1253.8,80.02358000000001
0.695,1220.34,76.91972
0.745,1172.87,73.01023
0.8,1125.19,69.17042
0.86,1063.7,64.57828
0.925,1002.87,60.12751
0.99,964.007,57.07094
1.055,918.549,53.69686
1.13,860.312,49.663940000000004
1.21,813.032,46.346109999999996
1.295,752.564,42.36523
1.38,707.923,39.35387
1.47,649.585,35.6641
1.57,607.041,32.91414
1.67,562.245,30.10858
1.775,519.967,27.501990000000003
1.89,481.478,25.15437
2.01,440.876,22.754
2.135,412.287,21.019579999999998
2.265,374.405,18.861320000000003
2.405,347.155,17.28037
2.55,315.018,15.49826
2.7,286.139,13.91559
2.86,261.894,12.59141
3.03,238.644,11.34533
3.21,214.678,10.1126
3.395,194.869,9.131093
3.59,174.992,8.157686
3.905,151.385,6.9676350000000005
4.355,124.371,5.665063
4.85,99.1494,4.47166
5.395,81.3767,3.634468
5.99,65.2733,2.888441
6.645,52.1174,2.286132
7.365,41.6552,1.8120560000000001
8.155,33.1841,1.432301
9.025,26.262,1.12532
9.98,20.8796,0.895164
11.025,16.3973,0.7040561
12.17,12.8905,0.5543732
13.43,10.0119,0.4314514
14.815,7.85935,0.3393508
16.33,6.2707,0.27122729999999995
17.99,4.792,0.20783920000000003
19.81,3.7161699999999995,0.16169470000000002
21.805,2.89236,0.1263943
24.0,2.25827,0.09920924
26.405,1.7128400000000001,0.07581207
29.04,1.3798700000000002,0.06142352
31.93,1.03809,0.04668922
35.095,0.814227,0.03696862
38.57,0.63412,0.02912098
42.38,0.47290299999999996,0.02208477
46.555,0.35224099999999997,0.01678331
