,0,1
0.0885,1478.5914285714284,144.7685686240417
0.1,1616.1414285714286,165.05511352997226
0.105,1558.6757142857143,136.70398664676975
0.115,1719.1599999999999,155.63332988545838
0.125,1800.152857142857,150.3966144170242
0.14,1739.66,139.80406059583052
0.155,1728.032857142857,134.26587645084157
0.165,1740.7442857142855,129.42730471009978
0.18,1857.2314285714285,132.88065830982723
0.2,2025.1414285714286,141.01480193920298
0.215,2127.0157142857142,145.118657871356
0.23,2149.8357142857144,143.91475960665684
0.25,2099.672857142857,137.0948682515066
0.275,2141.9,136.6801537590052
0.3,2230.052857142857,141.15291330989314
0.325,2272.628571428572,141.8648399780587
0.35,2231.194285714286,137.23201841443412
0.375,2209.7571428571428,134.02737762222617
0.41,2129.6485714285714,126.96219474407991
0.445,2129.684285714286,125.30081745285817
0.48,2120.764285714286,124.03795918384527
0.52,1932.4585714285713,111.12670477083942
0.56,1864.8557142857146,105.89877751125056
0.6,1866.7414285714283,102.34351577749399
0.645,1752.3799999999999,94.6591108128671
0.695,1694.7442857142855,90.7925486774231
0.745,1610.4142857142856,85.38474492729354
0.8,1512.1914285714286,79.28225310141055
0.86,1417.1514285714286,73.6411990548065
0.925,1344.2100000000003,69.32746668919583
0.99,1253.4185714285716,63.802345283446925
1.055,1175.8128571428572,59.60188097586024
1.13,1094.7985714285714,54.88130675973771
1.21,1029.5957142857144,51.14768105392791
1.295,949.2071428571428,46.84481158710487
1.38,885.2918571428571,43.28996119929811
1.47,807.1938571428572,39.137088683120936
1.57,743.3347142857143,35.78955807910826
1.67,698.4962857142857,33.42518878177318
1.775,629.3261428571429,29.820859986434915
1.89,574.7161428571428,27.00015408361782
2.01,514.4471428571429,23.92419782121487
2.135,483.64757142857144,22.404332873674598
2.265,443.458,20.47480882589996
2.405,404.40028571428576,18.526322559739487
2.55,355.8605714285714,16.183385404253276
2.7,324.8981428571429,14.61434975086096
2.86,301.5407142857143,13.592842777984453
3.03,263.214,11.702195478460702
3.21,244.1674285714286,10.888028092515754
3.395,220.73057142857144,9.828864451054041
3.59,198.78428571428572,8.817436440605416
3.905,168.794,7.272938557710316
4.355,138.52442857142856,5.9849993692419305
4.85,110.17485714285714,4.727388369987173
5.395,88.20582857142857,3.7756379236366597
5.99,69.05405714285713,2.9405818739125493
6.645,55.625099999999996,2.3744981490445345
7.365,43.166585714285716,1.8354536094765483
8.155,35.31231428571429,1.5154225393549416
9.025,26.92587142857143,1.1495401499449014
9.98,21.585485714285713,0.9266574487039592
11.025,16.648185714285717,0.7196830259162087
12.17,13.0881,0.5727124441062278
13.43,10.3356,0.4583108445179103
14.815,8.143381428571429,0.36304133841023384
16.33,6.323485714285715,0.2865126231376473
17.99,4.957097142857143,0.22704213608230636
19.81,3.6712314285714287,0.1705405010071837
21.805,2.8335785714285713,0.1341682793098895
24.0,2.301151428571429,0.11297840663218772
26.405,1.8032814285714287,0.09064277767360741
29.04,1.3777357142857143,0.07182200383244065
31.93,0.9963008571428571,0.05310872198172272
35.095,0.8560237142857143,0.047860829602993975
38.57,0.6310498571428571,0.03657473315859293
42.38,0.5105561428571429,0.030557623359883233
46.555,0.33070528571428565,0.021743368498155516
