,0,1
0.0885,1135.14,127.1026
0.1,1193.7,139.3963
0.1075,1373.75,180.1585
0.115,1323.65,147.816
0.125,1358.18,138.923
0.14,1480.67,144.5676
0.155,1627.98,172.4404
0.165,1601.61,169.1821
0.18,1656.22,157.7072
0.19995,1675.41,158.4636
0.215,1727.46,167.1939
0.23,1793.75,161.9536
0.25,1826.92,164.6142
0.275,1886.91,165.4338
0.3,1879.01,168.3681
0.325,1820.48,159.3781
0.35,1832.75,164.5198
0.375,1836.95,160.5247
0.41,1807.59,155.8448
0.445,1769.24,154.6907
0.48,1739.09,150.1009
0.52,1766.16,152.2612
0.56,1644.83,142.2839
0.6,1577.93,136.6864
0.645,1513.2,129.9154
0.695,1498.37,128.6522
0.745,1426.8,122.8539
0.8,1318.88,113.0085
0.86,1279.66,109.8098
0.925,1200.63,102.6653
0.99,1137.17,97.2125
1.055,1055.45,89.9798
1.13,985.934,83.8342
1.21,945.204,80.52028
1.295,859.43,73.13431
1.38,804.487,68.9238
1.47,758.796,64.57368000000001
1.57,683.611,58.449
1.67,639.066,54.78001999999999
1.775,583.538,49.97911
1.89,544.87,46.59493
2.01,494.866,42.49972
2.135,470.275,40.22112
2.265,419.929,36.06828
2.405,384.755,32.979440000000004
2.55,351.479,30.337490000000003
2.7,323.287,27.823220000000003
2.86,292.286,25.26904
3.03,260.899,22.52011
3.21,234.753,20.38148
3.395,222.686,19.346529999999998
3.59,196.111,17.09176
3.905,166.569,14.138110000000001
4.355,138.489,11.80073
4.85,111.778,9.553555000000001
5.395,87.909,7.5561039999999995
5.99,73.57,6.348739
6.645,55.787,4.843179
7.365,44.528,3.890513
8.155,35.305,3.101509
9.025,27.407,2.403257
9.98,22.77,2.010838
11.025,17.543,1.5605930000000001
12.17,13.452,1.2072889999999998
13.43,10.939,0.9903962
14.815,8.491,0.7762928000000001
16.33,6.544,0.6065888
17.99,5.034,0.47405459999999994
19.81,3.954,0.3757422
21.805,3.027,0.28835120000000003
24.0,2.235,0.21803960000000003
26.405,1.685,0.1675487
29.04,1.474,0.14751879999999998
31.93,1.066,0.11095630000000001
35.095,0.871,0.09200658
38.57,0.671,0.0728882
42.38,0.456,0.05210806
46.555,0.357,0.04172673
