,0,1
0.0885,646.3596,64.47187053138869
0.1,675.0648000000001,71.28743780076107
0.1075,703.0324,89.85139487417878
0.115,708.168,73.07468624291111
0.125,817.0212,76.77414474803362
0.14,851.6568000000001,72.58378798989305
0.155,1012.1262000000002,95.76110184469059
0.165,936.0376,88.93896187977012
0.18,1023.15,83.40396867738284
0.19995,1052.09,85.5992362497727
0.215,1061.966,89.5953829453304
0.23,1128.344,86.13752547292498
0.25,1173.038,89.54395275578135
0.275,1179.724,85.92613839790546
0.3,1216.8640000000003,91.89079618916577
0.325,1230.374,89.52782566173715
0.35,1203.144,90.01988283764204
0.375,1260.028,91.86930662415604
0.41,1236.294,88.93190016179346
0.445,1210.8100000000002,87.6043517999694
0.48,1203.02,86.18659348657191
0.52,1200.946,85.88255685595766
0.56,1198.174,85.5077081564019
0.6,1119.1280000000002,80.84303446270276
0.645,1139.2,81.14921141103221
0.695,1110.474,78.95701665081214
0.745,1045.386,74.38745676710872
0.8,1002.0479999999999,71.37136660353367
0.86,976.246,69.51608902903514
0.925,943.9470000000001,66.4519427066331
0.99,885.9141999999999,62.04261616184088
1.055,854.3709999999999,59.917865052597755
1.13,815.4395999999999,56.79630042790917
1.21,761.6222,53.42537234942488
1.295,714.1955999999998,50.07822133285423
1.38,664.7296,46.77576361030575
1.47,635.6082,44.53606742099302
1.57,584.7132,41.19466900944427
1.67,532.097,37.40990249835805
1.775,506.3086,35.73536479257717
1.89,474.14,33.43255208267207
2.01,445.7248000000001,31.62186950144068
2.135,395.207,27.863328030486596
2.265,364.8704,25.785606206266316
2.405,339.74179999999996,24.000053660403427
2.55,322.14300000000003,22.903124240293945
2.7,281.60720000000003,19.99665922423843
2.86,269.0604,19.195695337686523
3.03,240.57720000000003,17.127016784904956
3.21,213.7656,15.251005993352832
3.395,202.5966,14.47550417006883
3.59,177.5526,12.619393721840684
3.905,151.89480000000003,10.624940583559233
4.355,127.3296,8.930365486496285
4.85,103.2426,7.2846407876263495
5.395,84.13059999999999,5.944748674983477
5.99,68.112,4.857951280270321
6.645,53.827999999999996,3.8273690943518113
7.365,42.0,3.0367652947986348
8.155,34.3954,2.4847011907975736
9.025,26.7828,1.9345213626799267
9.98,21.7396,1.5963309353911428
11.025,17.2024,1.2628006997670695
12.17,13.0956,0.9666263671259956
13.43,10.5646,0.7883687437898871
14.815,8.0722,0.6115614072252372
16.33,6.435599999999999,0.4917054676581533
17.99,4.9816,0.38467536230007615
19.81,3.8248,0.30268307078055423
21.805,3.0574000000000003,0.2393392305733099
24.0,2.2474,0.17901443186912167
26.405,1.7592,0.14172276213705687
29.04,1.412,0.11817564090168159
31.93,1.1433999999999997,0.09694630557000923
35.095,0.8907999999999999,0.07644157334641866
38.57,0.6226,0.055525780752698185
42.38,0.48200000000000004,0.044885688861505964
46.555,0.35700000000000004,0.034531777610327094
