,0,1
0.0885,365.6608,41.928801156370405
0.1,391.58520000000004,47.98543287604892
0.1075,416.43840000000006,62.270748497756315
0.115,442.6732,51.97092181606391
0.125,441.21919999999994,47.96676158688823
0.14,519.1684,48.4563803582663
0.155,561.2054,59.914282402454965
0.165,493.23240000000004,53.28610826977793
0.18,625.8734000000001,55.05324621131946
0.19995,568.0142,50.23687392631103
0.215,678.3846,60.618715813616376
0.23,669.2512,53.796797353807186
0.25,716.5956,57.16876647526256
0.275,707.2006,53.84916049627887
0.3,728.3439999999999,57.233182985952205
0.325,778.1356,58.613389631374446
0.35,797.1532000000001,62.61904698159908
0.375,786.3928,59.56768391897261
0.41,789.4126,58.15151897153481
0.445,806.7603999999999,60.627968803153685
0.48,802.0588,58.688597444429334
0.52,803.0982,59.18429400575866
0.56,834.2966,61.66381823459458
0.6,794.1324000000001,58.70107751052589
0.645,783.0776000000001,56.95512940754524
0.695,805.4581999999999,58.84963822500136
0.745,792.0554000000001,57.90971919173006
0.8,761.096,55.22293753452183
0.86,723.4806000000001,52.48378357951817
0.925,717.6092,51.73114818765534
0.99,654.2303999999999,46.9887110120148
1.055,617.9646,44.05700293047893
1.13,586.2386000000001,41.437001317062126
1.21,560.4524,39.731743315164465
1.295,536.2586,37.74243793871514
1.38,519.4222000000001,37.07322989425227
1.47,489.7442,34.68177260136903
1.57,462.11539999999997,33.032491230253896
1.67,427.33239999999995,30.478821557282295
1.775,401.70959999999997,28.41805647193383
1.89,381.649,27.17174674766832
2.01,350.1518,24.76404071548462
2.135,330.50960000000003,23.443165023361928
2.265,310.5784,22.133854300055113
2.405,288.25719999999995,20.47531234814414
2.55,264.2902,18.832198898502003
2.7,250.1648,17.83540237838216
2.86,231.1028,16.571347589289775
3.03,209.47699999999998,14.975326084692247
3.21,193.7738,13.960905657006641
3.395,173.232,12.353193354761837
3.59,163.7842,11.744379665279899
3.905,139.0316,9.711930314442746
4.355,116.39159999999998,8.19572683887345
4.85,94.618,6.646693448141131
5.395,79.3702,5.606561080157288
5.99,62.6856,4.468735615586405
6.645,50.7008,3.6159298380847216
7.365,39.8632,2.8514184811987175
8.155,32.574600000000004,2.353098114376917
9.025,26.6144,1.9219576582701297
9.98,21.0484,1.5391879331752705
11.025,16.153,1.1812714278960277
12.17,13.764,1.021061238743299
13.43,10.094,0.747605789234519
14.815,7.811000000000001,0.5851761121305868
16.33,6.133399999999999,0.46565132237630164
17.99,5.0234,0.3908668540113296
19.81,3.7154,0.29167877727790076
21.805,2.9869999999999997,0.23590739844282974
24.0,2.3689999999999998,0.19006324833413218
26.405,1.8566,0.15050658408740533
29.04,1.357,0.11362758139908814
31.93,1.1138000000000001,0.09602131700766452
35.095,0.9092000000000001,0.07998236265650142
38.57,0.6286,0.05651051847798139
42.38,0.48200000000000004,0.044497597511476736
46.555,0.3702,0.03512234932346349
