,0,1
0.0885,619.622,76.21261
0.1,662.748,84.80828000000001
0.1075,692.154,106.61
0.115,692.904,86.94994
0.125,820.705,92.05188000000001
0.14,838.993,86.95561
0.155,1025.38,115.4502
0.165,932.713,106.6932
0.18,1003.09,99.88523
0.19995,1046.07,102.9461
0.215,1073.34,108.265
0.23,1117.67,103.7709
0.25,1170.22,108.1255
0.275,1154.78,103.2429
0.3,1211.91,110.8956
0.325,1215.18,107.871
0.35,1185.62,108.2779
0.375,1254.28,110.9928
0.41,1236.19,107.6247
0.445,1188.69,105.3691
0.48,1194.09,104.0508
0.52,1188.85,103.6029
0.56,1184.16,103.1135
0.6,1117.74,97.78711
0.645,1135.35,98.13335
0.695,1101.57,95.34321
0.745,1033.91,89.74031
0.8,1002.55,86.41223000000001
0.86,974.182,84.10132
0.925,933.647,80.19109
0.99,868.808,74.67993
1.055,845.877,72.34637
1.13,803.328,68.4776
1.21,754.803,64.52223000000001
1.295,709.867,60.535180000000004
1.38,656.323,56.41806
1.47,630.106,53.792930000000005
1.57,581.758,49.80466
1.67,524.717,45.10205
1.775,503.971,43.20926
1.89,471.085,40.40532
2.01,445.1,38.27264
2.135,392.152,33.66297
2.265,361.332,31.130909999999997
2.405,337.806,29.014359999999996
2.55,320.596,27.69363
2.7,280.249,24.17396
2.86,268.685,23.23156
3.03,239.81,20.71805
3.21,212.061,18.42059
3.395,201.299,17.49126
3.59,174.144,15.184220000000002
3.905,151.318,12.85465
4.355,126.77,10.80131
4.85,103.142,8.81906
5.395,83.72,7.187753999999999
5.99,68.208,5.883844
6.645,53.275,4.619294
7.365,42.145,3.6795449999999996
8.155,34.226,3.002574
9.025,26.69,2.338981
9.98,22.002,1.9385720000000002
11.025,17.269,1.5298120000000002
12.17,13.069,1.168768
13.43,10.568,0.9536940999999999
14.815,8.135,0.741414
16.33,6.457,0.5950633000000001
17.99,4.984,0.4649579000000001
19.81,3.873,0.3670036
21.805,3.046,0.2888482
24.0,2.234,0.2158045
26.405,1.722,0.17001760000000002
29.04,1.429,0.14307129999999998
31.93,1.152,0.11722930000000001
35.095,0.889,0.09216344
38.57,0.617,0.06672166
42.38,0.488,0.05425062
46.555,0.36,0.04164721
