,0,1
0.0885,1034.8692857142858,70.13042455134787
0.1,1085.2671428571427,71.77544083699223
0.105,1163.4485714285713,75.24665629099748
0.115,1269.5385714285715,81.05904892646005
0.125,1332.3357142857142,83.68597927996014
0.14,1336.587142857143,82.77897840905956
0.155,1370.4599999999998,83.56300182822466
0.165,1448.24,86.95326520225724
0.18,1524.3585714285714,90.45957998547173
0.2,1553.1399999999999,91.1060478350692
0.215,1568.9642857142858,90.82919997913103
0.23,1641.9057142857143,93.99430218588155
0.25,1723.3628571428574,97.57464246893454
0.275,1750.982857142857,97.85332251693588
0.3,1738.22,96.14249858956809
0.325,1743.4242857142858,95.46436233759309
0.35,1726.3628571428574,93.49452144428854
0.375,1712.432857142857,91.66222878238942
0.41,1687.8700000000001,89.32002282791231
0.445,1715.4557142857143,90.03970806038969
0.48,1692.534285714286,87.92782174675882
0.52,1597.4414285714286,81.93970980258868
0.56,1552.2414285714287,78.6053887506565
0.6,1519.2842857142857,76.34891958615032
0.645,1458.8814285714284,72.55344249794906
0.695,1417.8014285714287,69.77058762128901
0.745,1353.8999999999999,65.92278354370876
0.8,1294.5985714285714,62.3580352012743
0.86,1223.3185714285714,58.38298561992631
0.925,1145.607142857143,53.98103377307227
0.99,1084.7657142857145,50.62276828413905
1.055,1020.4399999999999,47.11917112213523
1.13,954.7171428571429,43.66068781765164
1.21,897.4104285714285,40.566445279505174
1.295,831.7697142857143,37.217522811451985
1.38,773.6625714285714,34.31375795652876
1.47,722.494142857143,31.73192192335172
1.57,667.7421428571428,29.033220862942116
1.67,613.3637142857143,26.393677971812508
1.775,567.9785714285715,24.248107811572282
1.89,518.1651428571429,21.921053304382607
2.01,478.2487142857143,19.99697485634673
2.135,437.1705714285714,18.106136879699612
2.265,400.10100000000006,16.448439876852785
2.405,366.34900000000005,14.907029081712164
2.55,336.75714285714287,13.581345444124931
2.7,306.59328571428574,12.269719647769014
2.86,276.03157142857145,10.940387338919205
3.03,249.6557142857143,9.816560923824243
3.21,226.93014285714284,8.851649415015075
3.395,206.44042857142858,8.033528621870863
3.59,186.66671428571428,7.23389251528361
3.905,159.57671428571425,6.115972650121334
4.355,129.44585714285714,4.920254088993954
4.85,104.97642857142857,3.963957720282318
5.395,84.21867142857143,3.159216728657692
5.99,67.2586857142857,2.5101404962769616
6.645,53.49661428571428,1.9859218362451854
7.365,42.87484285714286,1.581374223293307
8.155,33.70782857142857,1.237760013723837
9.025,26.83952857142857,0.9813261911517119
9.98,21.01647142857143,0.7692787163586208
11.025,16.62664285714286,0.6085538816193361
12.17,12.993614285714285,0.47646123926861533
13.43,10.220771428571428,0.37601957041866196
14.815,7.928444285714286,0.29216781617337695
16.33,6.17583,0.22831017464411507
17.99,4.905994285714286,0.18206429875720684
19.81,3.7674185714285713,0.13997677077708506
21.805,2.889682857142857,0.10776760852582236
24.0,2.2613028571428573,0.08523016073508945
26.405,1.7139271428571428,0.06496880970812996
29.04,1.3277542857142859,0.05075687125442262
31.93,1.0515357142857142,0.040617186952092495
35.095,0.8003315714285714,0.03126745297631065
38.57,0.6432798571428571,0.02540724432094379
42.38,0.483331,0.01940325417423188
46.555,0.33862214285714287,0.014038757986524234
