,0,1
0.0885,1309.99,137.5093
0.1,1190.02,132.0537
0.105,1240.42,125.4462
0.115,1355.49,137.8572
0.125,1410.27,136.4431
0.14,1356.28,128.8583
0.155,1420.95,131.9744
0.165,1611.77,145.3214
0.18,1752.74,154.1467
0.2,1742.78,150.5072
0.215,1730.8,147.0281
0.23,1809.51,151.4994
0.25,1873.03,154.6152
0.275,1904.64,154.7267
0.3,1899.93,152.506
0.325,1929.44,152.9024
0.35,1925.6,150.8342
0.375,1929.01,149.2377
0.41,1896.63,144.8992
0.445,1849.0,139.7127
0.48,1792.03,133.9442
0.52,1694.63,125.3786
0.56,1729.48,126.3878
0.6,1629.99,116.3201
0.645,1567.28,110.6836
0.695,1501.01,104.9078
0.745,1459.28,100.925
0.8,1366.76,93.57330999999999
0.86,1317.78,89.28582
0.925,1244.27,83.45071
0.99,1156.49,76.79113000000001
1.055,1070.7,70.39239
1.13,1013.35,65.95155
1.21,945.098,60.903909999999996
1.295,878.55,56.062830000000005
1.38,812.891,51.37376
1.47,752.045,47.07441
1.57,701.662,43.5016
1.67,650.766,39.966609999999996
1.775,587.152,35.73594
1.89,544.023,32.80751
2.01,491.584,29.386059999999997
2.135,461.045,27.31004
2.265,419.465,24.63475
2.405,373.501,21.7585
2.55,343.454,19.84105
2.7,315.227,18.06183
2.86,287.239,16.32886
3.03,257.647,14.5383
3.21,231.664,12.99414
3.395,216.873,12.11755
3.59,192.237,10.71072
3.905,164.035,9.003003999999999
4.355,132.524,7.226132000000001
4.85,106.216,5.756512
5.395,84.6891,4.564166
5.99,69.0989,3.703294
6.645,54.0449,2.883818
7.365,43.7996,2.326498
8.155,34.2549,1.81348
9.025,26.8459,1.417267
9.98,21.1996,1.121917
11.025,16.89,0.896389
12.17,13.0615,0.6959883000000001
13.43,10.1453,0.5429858
14.815,7.966289999999999,0.4281710999999999
16.33,6.06648,0.32799259999999997
17.99,4.83312,0.2623307
19.81,3.84473,0.20981839999999996
21.805,2.9029599999999998,0.1601566
24.0,2.32281,0.1293299
26.405,1.75328,0.09913861
29.04,1.3302,0.07652413
31.93,1.06976,0.06238134
35.095,0.803144,0.04795548
38.57,0.635548,0.03870786
42.38,0.460503,0.02908192
46.555,0.349731,0.02283646
